Stage,LA Name,Seed Code,School Name,Organiser,Percentage Achieved expected level
"P1, P4 & P7 combined",Aberdeenshire,5216729,St Andrew's Primary School,Listening and Talking,85.03401361
"P1, P4 & P7 combined",Aberdeenshire,5216729,St Andrew's Primary School,Reading,74.14965986
"P1, P4 & P7 combined",Aberdeenshire,5216729,St Andrew's Primary School,Writing,73.46938776
"P1, P4 & P7 combined",Aberdeenshire,5216729,St Andrew's Primary School,Numeracy,76.8707483
"P1, P4 & P7 combined",Aberdeenshire,5216923,Fraserburgh North School,Listening and Talking,57.40740741
"P1, P4 & P7 combined",Aberdeenshire,5216923,Fraserburgh North School,Reading,40.74074074
"P1, P4 & P7 combined",Aberdeenshire,5216923,Fraserburgh North School,Writing,33.33333333
"P1, P4 & P7 combined",Aberdeenshire,5216923,Fraserburgh North School,Numeracy,38.88888889
"P1, P4 & P7 combined",Aberdeenshire,5217024,Fraserburgh South Park School,Listening and Talking,88.125
"P1, P4 & P7 combined",Aberdeenshire,5217024,Fraserburgh South Park School,Reading,83.125
"P1, P4 & P7 combined",Aberdeenshire,5217024,Fraserburgh South Park School,Writing,70.625
"P1, P4 & P7 combined",Aberdeenshire,5217024,Fraserburgh South Park School,Numeracy,81.25
"P1, P4 & P7 combined",Aberdeenshire,5217229,Hatton (Cruden) School,Listening and Talking,79.16666667
"P1, P4 & P7 combined",Aberdeenshire,5217229,Hatton (Cruden) School,Reading,70.83333333
"P1, P4 & P7 combined",Aberdeenshire,5217229,Hatton (Cruden) School,Writing,62.5
"P1, P4 & P7 combined",Aberdeenshire,5217229,Hatton (Cruden) School,Numeracy,66.66666667
"P1, P4 & P7 combined",Aberdeenshire,5217326,Inverallochy School,Listening and Talking,87.71929825
"P1, P4 & P7 combined",Aberdeenshire,5217326,Inverallochy School,Reading,82.45614035
"P1, P4 & P7 combined",Aberdeenshire,5217326,Inverallochy School,Writing,77.19298246
"P1, P4 & P7 combined",Aberdeenshire,5217326,Inverallochy School,Numeracy,87.71929825
"P1, P4 & P7 combined",Aberdeenshire,5217423,King Edward School,Listening and Talking,[c]
"P1, P4 & P7 combined",Aberdeenshire,5217423,King Edward School,Reading,[c]
"P1, P4 & P7 combined",Aberdeenshire,5217423,King Edward School,Writing,[c]
"P1, P4 & P7 combined",Aberdeenshire,5217423,King Edward School,Numeracy,[c]
"P1, P4 & P7 combined",Aberdeenshire,5217520,Kininmonth School,Listening and Talking,[c]
"P1, P4 & P7 combined",Aberdeenshire,5217520,Kininmonth School,Reading,[c]
"P1, P4 & P7 combined",Aberdeenshire,5217520,Kininmonth School,Writing,[c]
"P1, P4 & P7 combined",Aberdeenshire,5217520,Kininmonth School,Numeracy,[c]
"P1, P4 & P7 combined",Aberdeenshire,5217725,Longside School,Listening and Talking,83.07692308
"P1, P4 & P7 combined",Aberdeenshire,5217725,Longside School,Reading,70.76923077
"P1, P4 & P7 combined",Aberdeenshire,5217725,Longside School,Writing,61.53846154
"P1, P4 & P7 combined",Aberdeenshire,5217725,Longside School,Numeracy,73.84615385
"P1, P4 & P7 combined",Aberdeenshire,5217822,Maud Primary School,Listening and Talking,89-100%
"P1, P4 & P7 combined",Aberdeenshire,5217822,Maud Primary School,Reading,84.09090909
"P1, P4 & P7 combined",Aberdeenshire,5217822,Maud Primary School,Writing,88.63636364
"P1, P4 & P7 combined",Aberdeenshire,5217822,Maud Primary School,Numeracy,89-100%
"P1, P4 & P7 combined",Aberdeenshire,5218020,Monquhitter School,Listening and Talking,77.27272727
"P1, P4 & P7 combined",Aberdeenshire,5218020,Monquhitter School,Reading,65.90909091
"P1, P4 & P7 combined",Aberdeenshire,5218020,Monquhitter School,Writing,72.72727273
"P1, P4 & P7 combined",Aberdeenshire,5218020,Monquhitter School,Numeracy,70.45454545
"P1, P4 & P7 combined",Aberdeenshire,5218527,Peterhead Central School,Listening and Talking,77.77777778
"P1, P4 & P7 combined",Aberdeenshire,5218527,Peterhead Central School,Reading,73.61111111
"P1, P4 & P7 combined",Aberdeenshire,5218527,Peterhead Central School,Writing,72.22222222
"P1, P4 & P7 combined",Aberdeenshire,5218527,Peterhead Central School,Numeracy,73.61111111
"P1, P4 & P7 combined",Aberdeenshire,5218624,Clerkhill School,Listening and Talking,74.43181818
"P1, P4 & P7 combined",Aberdeenshire,5218624,Clerkhill School,Reading,72.15909091
"P1, P4 & P7 combined",Aberdeenshire,5218624,Clerkhill School,Writing,64.20454545
"P1, P4 & P7 combined",Aberdeenshire,5218624,Clerkhill School,Numeracy,75.56818182
"P1, P4 & P7 combined",Aberdeenshire,5218721,Meethill School,Listening and Talking,88.4057971
"P1, P4 & P7 combined",Aberdeenshire,5218721,Meethill School,Reading,71.01449275
"P1, P4 & P7 combined",Aberdeenshire,5218721,Meethill School,Writing,60.86956522
"P1, P4 & P7 combined",Aberdeenshire,5218721,Meethill School,Numeracy,63.76811594
"P1, P4 & P7 combined",Aberdeenshire,5219027,Port Erroll School,Listening and Talking,87.80487805
"P1, P4 & P7 combined",Aberdeenshire,5219027,Port Erroll School,Reading,75.6097561
"P1, P4 & P7 combined",Aberdeenshire,5219027,Port Erroll School,Writing,63.41463415
"P1, P4 & P7 combined",Aberdeenshire,5219027,Port Erroll School,Numeracy,85.36585366
"P1, P4 & P7 combined",Aberdeenshire,5219124,Rathen School,Listening and Talking,72
"P1, P4 & P7 combined",Aberdeenshire,5219124,Rathen School,Reading,76
"P1, P4 & P7 combined",Aberdeenshire,5219124,Rathen School,Writing,72
"P1, P4 & P7 combined",Aberdeenshire,5219124,Rathen School,Numeracy,80-100%
"P1, P4 & P7 combined",Aberdeenshire,5219221,Rothienorman School,Listening and Talking,64.58333333
"P1, P4 & P7 combined",Aberdeenshire,5219221,Rothienorman School,Reading,60.41666667
"P1, P4 & P7 combined",Aberdeenshire,5219221,Rothienorman School,Writing,56.25
"P1, P4 & P7 combined",Aberdeenshire,5219221,Rothienorman School,Numeracy,66.66666667
"P1, P4 & P7 combined",Aberdeenshire,5219329,St Combs School,Listening and Talking,80-100%
"P1, P4 & P7 combined",Aberdeenshire,5219329,St Combs School,Reading,80-100%
"P1, P4 & P7 combined",Aberdeenshire,5219329,St Combs School,Writing,64
"P1, P4 & P7 combined",Aberdeenshire,5219329,St Combs School,Numeracy,80
"P1, P4 & P7 combined",Aberdeenshire,5219426,St Fergus School,Listening and Talking,88
"P1, P4 & P7 combined",Aberdeenshire,5219426,St Fergus School,Reading,78
"P1, P4 & P7 combined",Aberdeenshire,5219426,St Fergus School,Writing,70
"P1, P4 & P7 combined",Aberdeenshire,5219426,St Fergus School,Numeracy,82
"P1, P4 & P7 combined",Aberdeenshire,5219523,Sandhaven School,Listening and Talking,68.42105263
"P1, P4 & P7 combined",Aberdeenshire,5219523,Sandhaven School,Reading,68.42105263
"P1, P4 & P7 combined",Aberdeenshire,5219523,Sandhaven School,Writing,55.26315789
"P1, P4 & P7 combined",Aberdeenshire,5219523,Sandhaven School,Numeracy,63.15789474
"P1, P4 & P7 combined",Aberdeenshire,5219620,Tyrie School,Listening and Talking,[c]
"P1, P4 & P7 combined",Aberdeenshire,5219620,Tyrie School,Reading,[c]
"P1, P4 & P7 combined",Aberdeenshire,5219620,Tyrie School,Writing,[c]
"P1, P4 & P7 combined",Aberdeenshire,5219620,Tyrie School,Numeracy,[c]
S3,Aberdeenshire,5219736,Fraserburgh Academy,Listening and Talking,88.47926267
S3,Aberdeenshire,5219736,Fraserburgh Academy,Reading,78.80184332
S3,Aberdeenshire,5219736,Fraserburgh Academy,Writing,76.03686636
S3,Aberdeenshire,5219736,Fraserburgh Academy,Numeracy,71.42857143
"P1, P4 & P7 combined",Aberdeenshire,5219825,Stuartfield School,Listening and Talking,81.81818182
"P1, P4 & P7 combined",Aberdeenshire,5219825,Stuartfield School,Reading,80
"P1, P4 & P7 combined",Aberdeenshire,5219825,Stuartfield School,Writing,83.63636364
"P1, P4 & P7 combined",Aberdeenshire,5219825,Stuartfield School,Numeracy,87.27272727
"P1, P4 & P7 combined",Aberdeenshire,5219922,Fyvie School,Listening and Talking,91-100%
"P1, P4 & P7 combined",Aberdeenshire,5219922,Fyvie School,Reading,69.81132075
"P1, P4 & P7 combined",Aberdeenshire,5219922,Fyvie School,Writing,71.69811321
"P1, P4 & P7 combined",Aberdeenshire,5219922,Fyvie School,Numeracy,81.13207547
"P1, P4 & P7 combined",Aberdeenshire,5220122,Mintlaw Primary School,Listening and Talking,80.76923077
"P1, P4 & P7 combined",Aberdeenshire,5220122,Mintlaw Primary School,Reading,69.23076923
"P1, P4 & P7 combined",Aberdeenshire,5220122,Mintlaw Primary School,Writing,61.53846154
"P1, P4 & P7 combined",Aberdeenshire,5220122,Mintlaw Primary School,Numeracy,78.20512821
"P1, P4 & P7 combined",Aberdeenshire,5220327,New Deer School,Listening and Talking,88-100%
"P1, P4 & P7 combined",Aberdeenshire,5220327,New Deer School,Reading,88-100%
"P1, P4 & P7 combined",Aberdeenshire,5220327,New Deer School,Writing,88-100%
"P1, P4 & P7 combined",Aberdeenshire,5220327,New Deer School,Numeracy,88-100%
"P1, P4 & P7 combined",Aberdeenshire,5220424,New Pitsligo & St John's School,Listening and Talking,60.78431373
"P1, P4 & P7 combined",Aberdeenshire,5220424,New Pitsligo & St John's School,Reading,43.1372549
"P1, P4 & P7 combined",Aberdeenshire,5220424,New Pitsligo & St John's School,Writing,37.25490196
"P1, P4 & P7 combined",Aberdeenshire,5220424,New Pitsligo & St John's School,Numeracy,49.01960784
S3,Aberdeenshire,5220734,Peterhead Academy,Listening and Talking,50.76335878
S3,Aberdeenshire,5220734,Peterhead Academy,Reading,44.27480916
S3,Aberdeenshire,5220734,Peterhead Academy,Writing,37.02290076
S3,Aberdeenshire,5220734,Peterhead Academy,Numeracy,78.6259542
"P1, P4 & P7 combined",Aberdeenshire,5220823,Rosehearty School,Listening and Talking,78.46153846
"P1, P4 & P7 combined",Aberdeenshire,5220823,Rosehearty School,Reading,70.76923077
"P1, P4 & P7 combined",Aberdeenshire,5220823,Rosehearty School,Writing,69.23076923
"P1, P4 & P7 combined",Aberdeenshire,5220823,Rosehearty School,Numeracy,86.15384615
"P1, P4 & P7 combined",Aberdeenshire,5220920,Strichen School,Listening and Talking,72.22222222
"P1, P4 & P7 combined",Aberdeenshire,5220920,Strichen School,Reading,61.11111111
"P1, P4 & P7 combined",Aberdeenshire,5220920,Strichen School,Writing,57.40740741
"P1, P4 & P7 combined",Aberdeenshire,5220920,Strichen School,Numeracy,70.37037037
S3,Aberdeenshire,5221234,Turriff Academy,Listening and Talking,81.4159292
S3,Aberdeenshire,5221234,Turriff Academy,Reading,80.53097345
S3,Aberdeenshire,5221234,Turriff Academy,Writing,79.6460177
S3,Aberdeenshire,5221234,Turriff Academy,Numeracy,85.84070796
"P1, P4 & P7 combined",Aberdeenshire,5221722,Pitfour School,Listening and Talking,69.23076923
"P1, P4 & P7 combined",Aberdeenshire,5221722,Pitfour School,Reading,53.84615385
"P1, P4 & P7 combined",Aberdeenshire,5221722,Pitfour School,Writing,38.46153846
"P1, P4 & P7 combined",Aberdeenshire,5221722,Pitfour School,Numeracy,30.76923077
"P1, P4 & P7 combined",Aberdeenshire,5221927,Dales Park School,Listening and Talking,66.66666667
"P1, P4 & P7 combined",Aberdeenshire,5221927,Dales Park School,Reading,62.96296296
"P1, P4 & P7 combined",Aberdeenshire,5221927,Dales Park School,Writing,55.55555556
"P1, P4 & P7 combined",Aberdeenshire,5221927,Dales Park School,Numeracy,54.62962963
"P1, P4 & P7 combined",Aberdeenshire,5222020,Lochpots School,Listening and Talking,73.03370787
"P1, P4 & P7 combined",Aberdeenshire,5222020,Lochpots School,Reading,67.41573034
"P1, P4 & P7 combined",Aberdeenshire,5222020,Lochpots School,Writing,47.19101124
"P1, P4 & P7 combined",Aberdeenshire,5222020,Lochpots School,Numeracy,66.29213483
S3,Aberdeenshire,5222133,Mintlaw Academy,Listening and Talking,87.5739645
S3,Aberdeenshire,5222133,Mintlaw Academy,Reading,83.43195266
S3,Aberdeenshire,5222133,Mintlaw Academy,Writing,82.84023669
S3,Aberdeenshire,5222133,Mintlaw Academy,Numeracy,93.97590361
"P1, P4 & P7 combined",Aberdeenshire,5222222,Turriff Primary School,Listening and Talking,78.03468208
"P1, P4 & P7 combined",Aberdeenshire,5222222,Turriff Primary School,Reading,56.06936416
"P1, P4 & P7 combined",Aberdeenshire,5222222,Turriff Primary School,Writing,45.66473988
"P1, P4 & P7 combined",Aberdeenshire,5222222,Turriff Primary School,Numeracy,58.95953757
"P1, P4 & P7 combined",Aberdeenshire,5224020,Alford Primary School,Listening and Talking,87.97468354
"P1, P4 & P7 combined",Aberdeenshire,5224020,Alford Primary School,Reading,79.11392405
"P1, P4 & P7 combined",Aberdeenshire,5224020,Alford Primary School,Writing,72.78481013
"P1, P4 & P7 combined",Aberdeenshire,5224020,Alford Primary School,Numeracy,79.74683544
"P1, P4 & P7 combined",Aberdeenshire,5224128,Arnage School,Listening and Talking,[c]
"P1, P4 & P7 combined",Aberdeenshire,5224128,Arnage School,Reading,[c]
"P1, P4 & P7 combined",Aberdeenshire,5224128,Arnage School,Writing,[c]
"P1, P4 & P7 combined",Aberdeenshire,5224128,Arnage School,Numeracy,[c]
"P1, P4 & P7 combined",Aberdeenshire,5224225,Balmedie School,Listening and Talking,84.65909091
"P1, P4 & P7 combined",Aberdeenshire,5224225,Balmedie School,Reading,77.27272727
"P1, P4 & P7 combined",Aberdeenshire,5224225,Balmedie School,Writing,70.45454545
"P1, P4 & P7 combined",Aberdeenshire,5224225,Balmedie School,Numeracy,71.59090909
"P1, P4 & P7 combined",Aberdeenshire,5224322,Barthol Chapel School,Listening and Talking,[c]
"P1, P4 & P7 combined",Aberdeenshire,5224322,Barthol Chapel School,Reading,[c]
"P1, P4 & P7 combined",Aberdeenshire,5224322,Barthol Chapel School,Writing,[c]
"P1, P4 & P7 combined",Aberdeenshire,5224322,Barthol Chapel School,Numeracy,[c]
"P1, P4 & P7 combined",Aberdeenshire,5224527,Cairney School,Listening and Talking,[c]
"P1, P4 & P7 combined",Aberdeenshire,5224527,Cairney School,Reading,[c]
"P1, P4 & P7 combined",Aberdeenshire,5224527,Cairney School,Writing,[c]
"P1, P4 & P7 combined",Aberdeenshire,5224527,Cairney School,Numeracy,[c]
"P1, P4 & P7 combined",Aberdeenshire,5224721,Chapel Of Garioch School,Listening and Talking,[c]
"P1, P4 & P7 combined",Aberdeenshire,5224721,Chapel Of Garioch School,Reading,[c]
"P1, P4 & P7 combined",Aberdeenshire,5224721,Chapel Of Garioch School,Writing,[c]
"P1, P4 & P7 combined",Aberdeenshire,5224721,Chapel Of Garioch School,Numeracy,[c]
"P1, P4 & P7 combined",Aberdeenshire,5224829,Clatt School,Listening and Talking,[c]
"P1, P4 & P7 combined",Aberdeenshire,5224829,Clatt School,Reading,[c]
"P1, P4 & P7 combined",Aberdeenshire,5224829,Clatt School,Writing,[c]
"P1, P4 & P7 combined",Aberdeenshire,5224829,Clatt School,Numeracy,[c]
"P1, P4 & P7 combined",Aberdeenshire,5224926,Cluny School,Listening and Talking,87.5
"P1, P4 & P7 combined",Aberdeenshire,5224926,Cluny School,Reading,85
"P1, P4 & P7 combined",Aberdeenshire,5224926,Cluny School,Writing,72.5
"P1, P4 & P7 combined",Aberdeenshire,5224926,Cluny School,Numeracy,75
"P1, P4 & P7 combined",Aberdeenshire,5225221,Craigievar School,Listening and Talking,[c]
"P1, P4 & P7 combined",Aberdeenshire,5225221,Craigievar School,Reading,[c]
"P1, P4 & P7 combined",Aberdeenshire,5225221,Craigievar School,Writing,[c]
"P1, P4 & P7 combined",Aberdeenshire,5225221,Craigievar School,Numeracy,[c]
"P1, P4 & P7 combined",Aberdeenshire,5225329,Cultercullen School,Listening and Talking,76.66666667
"P1, P4 & P7 combined",Aberdeenshire,5225329,Cultercullen School,Reading,73.33333333
"P1, P4 & P7 combined",Aberdeenshire,5225329,Cultercullen School,Writing,40
"P1, P4 & P7 combined",Aberdeenshire,5225329,Cultercullen School,Numeracy,73.33333333
"P1, P4 & P7 combined",Aberdeenshire,5225426,Daviot School,Listening and Talking,80.55555556
"P1, P4 & P7 combined",Aberdeenshire,5225426,Daviot School,Reading,77.77777778
"P1, P4 & P7 combined",Aberdeenshire,5225426,Daviot School,Writing,75
"P1, P4 & P7 combined",Aberdeenshire,5225426,Daviot School,Numeracy,72.22222222
"P1, P4 & P7 combined",Aberdeenshire,5225523,Drumblade School,Listening and Talking,78-100%
"P1, P4 & P7 combined",Aberdeenshire,5225523,Drumblade School,Reading,65.2173913
"P1, P4 & P7 combined",Aberdeenshire,5225523,Drumblade School,Writing,73.91304348
"P1, P4 & P7 combined",Aberdeenshire,5225523,Drumblade School,Numeracy,69.56521739
"P1, P4 & P7 combined",Aberdeenshire,5225620,Dunecht School,Listening and Talking,[c]
"P1, P4 & P7 combined",Aberdeenshire,5225620,Dunecht School,Reading,[c]
"P1, P4 & P7 combined",Aberdeenshire,5225620,Dunecht School,Writing,[c]
"P1, P4 & P7 combined",Aberdeenshire,5225620,Dunecht School,Numeracy,[c]
"P1, P4 & P7 combined",Aberdeenshire,5225728,Echt School,Listening and Talking,78.26086957
"P1, P4 & P7 combined",Aberdeenshire,5225728,Echt School,Reading,73.91304348
"P1, P4 & P7 combined",Aberdeenshire,5225728,Echt School,Writing,60.86956522
"P1, P4 & P7 combined",Aberdeenshire,5225728,Echt School,Numeracy,65.2173913
"P1, P4 & P7 combined",Aberdeenshire,5225825,Ellon Primary School,Listening and Talking,83.7398374
"P1, P4 & P7 combined",Aberdeenshire,5225825,Ellon Primary School,Reading,84.55284553
"P1, P4 & P7 combined",Aberdeenshire,5225825,Ellon Primary School,Writing,84.55284553
"P1, P4 & P7 combined",Aberdeenshire,5225825,Ellon Primary School,Numeracy,84.55284553
"P1, P4 & P7 combined",Aberdeenshire,5225922,Auchterellon School,Listening and Talking,93.58974359
"P1, P4 & P7 combined",Aberdeenshire,5225922,Auchterellon School,Reading,84.61538462
"P1, P4 & P7 combined",Aberdeenshire,5225922,Auchterellon School,Writing,79.48717949
"P1, P4 & P7 combined",Aberdeenshire,5225922,Auchterellon School,Numeracy,91.02564103
"P1, P4 & P7 combined",Aberdeenshire,5226120,Forgue School,Listening and Talking,[c]
"P1, P4 & P7 combined",Aberdeenshire,5226120,Forgue School,Reading,[c]
"P1, P4 & P7 combined",Aberdeenshire,5226120,Forgue School,Writing,[c]
"P1, P4 & P7 combined",Aberdeenshire,5226120,Forgue School,Numeracy,[c]
"P1, P4 & P7 combined",Aberdeenshire,5226228,Foveran School,Listening and Talking,[c]
"P1, P4 & P7 combined",Aberdeenshire,5226228,Foveran School,Reading,[c]
"P1, P4 & P7 combined",Aberdeenshire,5226228,Foveran School,Writing,[c]
"P1, P4 & P7 combined",Aberdeenshire,5226228,Foveran School,Numeracy,[c]
"P1, P4 & P7 combined",Aberdeenshire,5226422,Glass School,Listening and Talking,[c]
"P1, P4 & P7 combined",Aberdeenshire,5226422,Glass School,Reading,[c]
"P1, P4 & P7 combined",Aberdeenshire,5226422,Glass School,Writing,[c]
"P1, P4 & P7 combined",Aberdeenshire,5226422,Glass School,Numeracy,[c]
"P1, P4 & P7 combined",Aberdeenshire,5226627,Hatton (Fintray) School,Listening and Talking,[c]
"P1, P4 & P7 combined",Aberdeenshire,5226627,Hatton (Fintray) School,Reading,[c]
"P1, P4 & P7 combined",Aberdeenshire,5226627,Hatton (Fintray) School,Writing,[c]
"P1, P4 & P7 combined",Aberdeenshire,5226627,Hatton (Fintray) School,Numeracy,[c]
"P1, P4 & P7 combined",Aberdeenshire,5226724,Gordon Primary School,Listening and Talking,78.70967742
"P1, P4 & P7 combined",Aberdeenshire,5226724,Gordon Primary School,Reading,60.64516129
"P1, P4 & P7 combined",Aberdeenshire,5226724,Gordon Primary School,Writing,50.32258065
"P1, P4 & P7 combined",Aberdeenshire,5226724,Gordon Primary School,Numeracy,65.16129032
